strategy,parameter,name,filename,N,size,periodic,symmetry,heuristic,attempts,contradictions,successes,contradiction_rate,avg_observations
Fixed,1300,SimpleWall,SimpleWall_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,307.2
Fixed,1300,SimpleWall,SimpleWall_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,365.1
Fixed,1300,SimpleWall,SimpleWall_N2_size48.png,2,48,True,2,Entropy,100,0,100,0,610.2
Fixed,1300,SimpleWall,SimpleWall_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,634
Fixed,1300,TrickKnot,TrickKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,634.3
Fixed,1300,Village,Village_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,542
Fixed,1300,Water,Water_N3_size48.png,3,48,True,1,Entropy,100,0,100,0,268.5
Fixed,1300,Cat,Cat_N3_size80.png,3,80,True,2,Entropy,100,0,100,0,2037.5
Fixed,1300,Cats,Cats_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,406
Fixed,1300,Skyline2,Skyline2_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,848.2
Fixed,1300,Angular,Angular_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,700.3
Fixed,1300,City,City_N3_size80.png,3,80,True,8,Entropy,100,0,100,0,430.6
Fixed,1300,ColoredCity,ColoredCity_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,214.7
Fixed,1300,Dungeon,Dungeon_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1269.3
Fixed,1300,Lake,Lake_N3_size60.png,3,60,True,8,Entropy,100,0,100,0,1600.2
Fixed,1300,Link,Link_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1012.5
Fixed,1300,Link2,Link2_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1743.6
Fixed,1300,Mazelike,Mazelike_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,694.6
Fixed,1300,Nested,Nested_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,110.3
Fixed,1300,MagicOffice,MagicOffice_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,916.1
Fixed,1300,Office2,Office2_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1285.2
Fixed,1300,Qud,Qud_N3_size80.png,3,80,True,8,Entropy,100,0,100,0,1984.9
Fixed,1300,RedDot,RedDot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,838
Fixed,1300,ScaledMaze,ScaledMaze_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,2134.6
Fixed,1300,Sewers,Sewers_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,833.7
Fixed,1300,Skew1,Skew1_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1130.5
Fixed,1300,Skew2,Skew2_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,792.4
Fixed,1300,SmileCity,SmileCity_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,244.4
Fixed,1300,Spirals,Spirals_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,705.3
Fixed,1300,Town,Town_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,522.2
Fixed,1300,Wall,Wall_N2_size48.png,2,48,False,1,Entropy,100,0,100,0,391.7
Fixed,1300,Wall,Wall_N3_size48.png,3,48,False,2,Entropy,100,0,100,0,343.5
Fixed,1300,Wall,Wall_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,306.2
Fixed,1300,Lines,Lines_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,764.1
Fixed,1300,WalledDot,WalledDot_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,425.2
Fixed,1300,NotKnot,NotKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,497.6
Fixed,1300,Sand,Sand_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1353.5
Fixed,1300,Wrinkles,Wrinkles_N3_size120.png,3,120,True,8,MRV,100,0,100,0,4222.7
Fixed,1300,3Bricks,3Bricks_N3_size48.png,3,48,True,1,Entropy,100,0,100,0,987.5
Fixed,1300,Circle,Circle_N3_size90.png,3,90,True,1,MRV,100,0,100,0,7292.2
Fixed,1300,Circle,Circle_N4_size90.png,4,90,True,1,MRV,100,0,100,0,2647.5
Fixed,1300,Disk,Disk_N3_size90.png,3,90,True,1,MRV,100,0,100,0,9087.2
Fixed,1300,Disk,Disk_N3_size90.png,3,90,True,8,MRV,100,0,100,0,4315.6
Fixed,1300,Disk,Disk_N4_size90.png,4,90,True,8,MRV,100,0,100,0,1995.9
Fixed,1300,BrownFox,BrownFox_N4_size90.png,4,90,False,1,MRV,100,0,100,0,1150.2
Fixed,1400,Chess,Chess_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,1
Fixed,1400,Skyline,Skyline_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,636.7
Fixed,1400,Flowers,Flowers_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,695.2
Fixed,1400,Hogs,Hogs_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,699.2
Fixed,1400,Hogs,Hogs_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,2204.1
Fixed,1400,Knot,Knot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,891.3
Fixed,1400,LessRooms,LessRooms_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,845.4
Fixed,1400,Mountains,Mountains_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,456.4
Fixed,1400,Office,Office_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,703.4
Fixed,1400,Paths,Paths_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1116.8
Fixed,1400,Platformer,Platformer_N2_size48.png,2,48,True,2,Entropy,100,0,100,0,567.2
Fixed,1400,Platformer,Platformer_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,476.6
Fixed,1400,RedMaze,RedMaze_N2_size48.png,2,48,False,8,Entropy,100,0,100,0,634.4
Fixed,1400,Rooms,Rooms_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,588.7
Fixed,1400,Rule126,Rule126_N3_size48.png,3,48,False,2,Entropy,100,0,100,0,118
Fixed,1400,SimpleKnot,SimpleKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,774
Fixed,1400,SimpleMaze,SimpleMaze_N2_size48.png,2,48,False,8,Entropy,100,0,100,0,1238
Fixed,1400,SimpleWall,SimpleWall_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,307.2
Fixed,1400,SimpleWall,SimpleWall_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,365.1
Fixed,1400,SimpleWall,SimpleWall_N2_size48.png,2,48,True,2,Entropy,100,0,100,0,610.2
Fixed,1400,SimpleWall,SimpleWall_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,634
Fixed,1400,TrickKnot,TrickKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,634.3
Fixed,1400,Village,Village_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,542
Fixed,1400,Water,Water_N3_size48.png,3,48,True,1,Entropy,100,0,100,0,268.5
Fixed,1400,Cat,Cat_N3_size80.png,3,80,True,2,Entropy,100,0,100,0,2102.6
Fixed,1400,Cats,Cats_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,406
Fixed,1400,Skyline2,Skyline2_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,848.2
Fixed,1400,Angular,Angular_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,700.3
Fixed,1400,City,City_N3_size80.png,3,80,True,8,Entropy,100,0,100,0,430.6
Fixed,1400,ColoredCity,ColoredCity_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,214.7
Fixed,1400,Dungeon,Dungeon_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1269.3
Fixed,1400,Lake,Lake_N3_size60.png,3,60,True,8,Entropy,100,0,100,0,1600.2
Fixed,1400,Link,Link_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1012.5
Fixed,1400,Link2,Link2_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1743.6
Fixed,1400,Mazelike,Mazelike_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,694.6
Fixed,1400,Nested,Nested_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,110.3
Fixed,1400,MagicOffice,MagicOffice_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,916.1
Fixed,1400,Office2,Office2_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1285.2
Fixed,1400,Qud,Qud_N3_size80.png,3,80,True,8,Entropy,100,0,100,0,1986.9
Fixed,1400,RedDot,RedDot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,838
Fixed,1400,ScaledMaze,ScaledMaze_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,2134.6
Fixed,1400,Sewers,Sewers_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,833.7
Fixed,1400,Skew1,Skew1_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1130.5
Fixed,1400,Skew2,Skew2_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,792.4
Fixed,1400,SmileCity,SmileCity_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,244.4
Fixed,1400,Spirals,Spirals_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,705.3
Fixed,1400,Town,Town_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,522.2
Fixed,1400,Wall,Wall_N2_size48.png,2,48,False,1,Entropy,100,0,100,0,391.7
Fixed,1400,Wall,Wall_N3_size48.png,3,48,False,2,Entropy,100,0,100,0,343.5
Fixed,1400,Wall,Wall_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,306.2
Fixed,1400,Lines,Lines_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,764.1
Fixed,1400,WalledDot,WalledDot_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,425.2
Fixed,1400,NotKnot,NotKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,497.6
Fixed,1400,Sand,Sand_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1353.5
Fixed,1400,Wrinkles,Wrinkles_N3_size120.png,3,120,True,8,MRV,100,0,100,0,4229.5
Fixed,1400,3Bricks,3Bricks_N3_size48.png,3,48,True,1,Entropy,100,0,100,0,987.5
Fixed,1400,Circle,Circle_N3_size90.png,3,90,True,1,MRV,100,0,100,0,7692.4
Fixed,1400,Circle,Circle_N4_size90.png,4,90,True,1,MRV,100,0,100,0,2647.5
Fixed,1400,Disk,Disk_N3_size90.png,3,90,True,1,MRV,100,0,100,0,9672.5
Fixed,1400,Disk,Disk_N3_size90.png,3,90,True,8,MRV,100,0,100,0,4288.2
Fixed,1400,Disk,Disk_N4_size90.png,4,90,True,8,MRV,100,0,100,0,1993.9
Fixed,1400,BrownFox,BrownFox_N4_size90.png,4,90,False,1,MRV,100,0,100,0,1150.2
Fixed,1500,Chess,Chess_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,1
Fixed,1500,Skyline,Skyline_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,636.7
Fixed,1500,Flowers,Flowers_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,695.2
Fixed,1500,Hogs,Hogs_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,699.2
Fixed,1500,Hogs,Hogs_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,2204.1
Fixed,1500,Knot,Knot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,891.3
Fixed,1500,LessRooms,LessRooms_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,845.4
Fixed,1500,Mountains,Mountains_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,456.4
Fixed,1500,Office,Office_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,703.4
Fixed,1500,Paths,Paths_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1116.8
Fixed,1500,Platformer,Platformer_N2_size48.png,2,48,True,2,Entropy,100,0,100,0,567.2
Fixed,1500,Platformer,Platformer_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,476.6
Fixed,1500,RedMaze,RedMaze_N2_size48.png,2,48,False,8,Entropy,100,0,100,0,634.4
Fixed,1500,Rooms,Rooms_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,588.7
Fixed,1500,Rule126,Rule126_N3_size48.png,3,48,False,2,Entropy,100,0,100,0,118
Fixed,1500,SimpleKnot,SimpleKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,774
Fixed,1500,SimpleMaze,SimpleMaze_N2_size48.png,2,48,False,8,Entropy,100,0,100,0,1238
Fixed,1500,SimpleWall,SimpleWall_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,307.2
Fixed,1500,SimpleWall,SimpleWall_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,365.1
Fixed,1500,SimpleWall,SimpleWall_N2_size48.png,2,48,True,2,Entropy,100,0,100,0,610.2
Fixed,1500,SimpleWall,SimpleWall_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,634
Fixed,1500,TrickKnot,TrickKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,634.3
Fixed,1500,Village,Village_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,542
Fixed,1500,Water,Water_N3_size48.png,3,48,True,1,Entropy,100,0,100,0,268.5
Fixed,1500,Cat,Cat_N3_size80.png,3,80,True,2,Entropy,100,0,100,0,2057.3
Fixed,1500,Cats,Cats_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,406
Fixed,1500,Skyline2,Skyline2_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,848.2
Fixed,1500,Angular,Angular_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,700.3
Fixed,1500,City,City_N3_size80.png,3,80,True,8,Entropy,100,0,100,0,430.6
Fixed,1500,ColoredCity,ColoredCity_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,214.7
Fixed,1500,Dungeon,Dungeon_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1269.3
Fixed,1500,Lake,Lake_N3_size60.png,3,60,True,8,Entropy,100,0,100,0,1600.2
Fixed,1500,Link,Link_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1012.5
Fixed,1500,Link2,Link2_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1743.6
Fixed,1500,Mazelike,Mazelike_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,694.6
Fixed,1500,Nested,Nested_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,110.3
Fixed,1500,MagicOffice,MagicOffice_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,916.1
Fixed,1500,Office2,Office2_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1285.2
Fixed,1500,Qud,Qud_N3_size80.png,3,80,True,8,Entropy,100,0,100,0,1987.3
Fixed,1500,RedDot,RedDot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,838
Fixed,1500,ScaledMaze,ScaledMaze_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,2134.6
Fixed,1500,Sewers,Sewers_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,833.7
Fixed,1500,Skew1,Skew1_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1130.5
Fixed,1500,Skew2,Skew2_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,792.4
Fixed,1500,SmileCity,SmileCity_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,244.4
Fixed,1500,Spirals,Spirals_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,705.3
Fixed,1500,Town,Town_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,522.2
Fixed,1500,Wall,Wall_N2_size48.png,2,48,False,1,Entropy,100,0,100,0,391.7
Fixed,1500,Wall,Wall_N3_size48.png,3,48,False,2,Entropy,100,0,100,0,343.5
Fixed,1500,Wall,Wall_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,306.2
Fixed,1500,Lines,Lines_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,764.1
Fixed,1500,WalledDot,WalledDot_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,425.2
Fixed,1500,NotKnot,NotKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,497.6
Fixed,1500,Sand,Sand_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1353.5
Fixed,1500,Wrinkles,Wrinkles_N3_size120.png,3,120,True,8,MRV,100,0,100,0,4233.4
Fixed,1500,3Bricks,3Bricks_N3_size48.png,3,48,True,1,Entropy,100,0,100,0,987.5
Fixed,1500,Circle,Circle_N3_size90.png,3,90,True,1,MRV,100,0,100,0,7408.3
Fixed,1500,Circle,Circle_N4_size90.png,4,90,True,1,MRV,100,0,100,0,2647.5
Fixed,1500,Disk,Disk_N3_size90.png,3,90,True,1,MRV,100,0,100,0,8927.9
Fixed,1500,Disk,Disk_N3_size90.png,3,90,True,8,MRV,100,0,100,0,4526.1
Fixed,1500,Disk,Disk_N4_size90.png,4,90,True,8,MRV,100,0,100,0,1991.9
Fixed,1500,BrownFox,BrownFox_N4_size90.png,4,90,False,1,MRV,100,0,100,0,1150.2
Fixed,1600,Chess,Chess_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,1
Fixed,1600,Skyline,Skyline_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,636.7
Fixed,1600,Flowers,Flowers_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,695.2
Fixed,1600,Hogs,Hogs_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,699.2
Fixed,1600,Hogs,Hogs_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,2204.1
Fixed,1600,Knot,Knot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,891.3
Fixed,1600,LessRooms,LessRooms_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,845.4
Fixed,1600,Mountains,Mountains_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,456.4
Fixed,1600,Office,Office_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,703.4
Fixed,1600,Paths,Paths_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1116.8
Fixed,1600,Platformer,Platformer_N2_size48.png,2,48,True,2,Entropy,100,0,100,0,567.2
Fixed,1600,Platformer,Platformer_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,476.6
Fixed,1600,RedMaze,RedMaze_N2_size48.png,2,48,False,8,Entropy,100,0,100,0,634.4
Fixed,1600,Rooms,Rooms_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,588.7
Fixed,1600,Rule126,Rule126_N3_size48.png,3,48,False,2,Entropy,100,0,100,0,118
Fixed,1600,SimpleKnot,SimpleKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,774
Fixed,1600,SimpleMaze,SimpleMaze_N2_size48.png,2,48,False,8,Entropy,100,0,100,0,1238
Fixed,1600,SimpleWall,SimpleWall_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,307.2
Fixed,1600,SimpleWall,SimpleWall_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,365.1
Fixed,1600,SimpleWall,SimpleWall_N2_size48.png,2,48,True,2,Entropy,100,0,100,0,610.2
Fixed,1600,SimpleWall,SimpleWall_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,634
Fixed,1600,TrickKnot,TrickKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,634.3
Fixed,1600,Village,Village_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,542
Fixed,1600,Water,Water_N3_size48.png,3,48,True,1,Entropy,100,0,100,0,268.5
Fixed,1600,Cat,Cat_N3_size80.png,3,80,True,2,Entropy,100,0,100,0,2038.3
Fixed,1600,Cats,Cats_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,406
Fixed,1600,Skyline2,Skyline2_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,848.2
Fixed,1600,Angular,Angular_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,700.3
Fixed,1600,City,City_N3_size80.png,3,80,True,8,Entropy,100,0,100,0,430.6
Fixed,1600,ColoredCity,ColoredCity_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,214.7
Fixed,1600,Dungeon,Dungeon_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1269.3
Fixed,1600,Lake,Lake_N3_size60.png,3,60,True,8,Entropy,100,0,100,0,1600.2
Fixed,1600,Link,Link_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1012.5
Fixed,1600,Link2,Link2_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1743.6
Fixed,1600,Mazelike,Mazelike_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,694.6
Fixed,1600,Nested,Nested_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,110.3
Fixed,1600,MagicOffice,MagicOffice_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,916.1
Fixed,1600,Office2,Office2_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1285.2
Fixed,1600,Qud,Qud_N3_size80.png,3,80,True,8,Entropy,100,0,100,0,1987.3
Fixed,1600,RedDot,RedDot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,838
Fixed,1600,ScaledMaze,ScaledMaze_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,2134.6
Fixed,1600,Sewers,Sewers_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,833.7
Fixed,1600,Skew1,Skew1_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1130.5
Fixed,1600,Skew2,Skew2_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,792.4
Fixed,1600,SmileCity,SmileCity_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,244.4
Fixed,1600,Spirals,Spirals_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,705.3
Fixed,1600,Town,Town_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,522.2
Fixed,1600,Wall,Wall_N2_size48.png,2,48,False,1,Entropy,100,0,100,0,391.7
Fixed,1600,Wall,Wall_N3_size48.png,3,48,False,2,Entropy,100,0,100,0,343.5
Fixed,1600,Wall,Wall_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,306.2
Fixed,1600,Lines,Lines_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,764.1
Fixed,1600,WalledDot,WalledDot_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,425.2
Fixed,1600,NotKnot,NotKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,497.6
Fixed,1600,Sand,Sand_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1353.5
Fixed,1600,Wrinkles,Wrinkles_N3_size120.png,3,120,True,8,MRV,100,0,100,0,4256.7
Fixed,1600,3Bricks,3Bricks_N3_size48.png,3,48,True,1,Entropy,100,0,100,0,987.5
Fixed,1600,Circle,Circle_N3_size90.png,3,90,True,1,MRV,100,0,100,0,7180.4
Fixed,1600,Circle,Circle_N4_size90.png,4,90,True,1,MRV,100,0,100,0,2647.5
Fixed,1600,Disk,Disk_N3_size90.png,3,90,True,1,MRV,100,0,100,0,9376.1
Fixed,1600,Disk,Disk_N3_size90.png,3,90,True,8,MRV,100,0,100,0,4610
Fixed,1600,Disk,Disk_N4_size90.png,4,90,True,8,MRV,100,0,100,0,1999.2
Fixed,1600,BrownFox,BrownFox_N4_size90.png,4,90,False,1,MRV,100,0,100,0,1150.2
Fixed,1700,Chess,Chess_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,1
Fixed,1700,Skyline,Skyline_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,636.7
Fixed,1700,Flowers,Flowers_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,695.2
Fixed,1700,Hogs,Hogs_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,699.2
Fixed,1700,Hogs,Hogs_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,2204.1
Fixed,1700,Knot,Knot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,891.3
Fixed,1700,LessRooms,LessRooms_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,845.4
Fixed,1700,Mountains,Mountains_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,456.4
Fixed,1700,Office,Office_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,703.4
Fixed,1700,Paths,Paths_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1116.8
Fixed,1700,Platformer,Platformer_N2_size48.png,2,48,True,2,Entropy,100,0,100,0,567.2
Fixed,1700,Platformer,Platformer_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,476.6
Fixed,1700,RedMaze,RedMaze_N2_size48.png,2,48,False,8,Entropy,100,0,100,0,634.4
Fixed,1700,Rooms,Rooms_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,588.7
Fixed,1700,Rule126,Rule126_N3_size48.png,3,48,False,2,Entropy,100,0,100,0,118
Fixed,1700,SimpleKnot,SimpleKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,774
Fixed,1700,SimpleMaze,SimpleMaze_N2_size48.png,2,48,False,8,Entropy,100,0,100,0,1238
Fixed,1700,SimpleWall,SimpleWall_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,307.2
Fixed,1700,SimpleWall,SimpleWall_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,365.1
Fixed,1700,SimpleWall,SimpleWall_N2_size48.png,2,48,True,2,Entropy,100,0,100,0,610.2
Fixed,1700,SimpleWall,SimpleWall_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,634
Fixed,1700,TrickKnot,TrickKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,634.3
Fixed,1700,Village,Village_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,542
Fixed,1700,Water,Water_N3_size48.png,3,48,True,1,Entropy,100,0,100,0,268.5
Fixed,1700,Cat,Cat_N3_size80.png,3,80,True,2,Entropy,100,0,100,0,2028.7
Fixed,1700,Cats,Cats_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,406
Fixed,1700,Skyline2,Skyline2_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,848.2
Fixed,1700,Angular,Angular_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,700.3
Fixed,1700,City,City_N3_size80.png,3,80,True,8,Entropy,100,0,100,0,430.6
Fixed,1700,ColoredCity,ColoredCity_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,214.7
Fixed,1700,Dungeon,Dungeon_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1269.3
Fixed,1700,Lake,Lake_N3_size60.png,3,60,True,8,Entropy,100,0,100,0,1600.2
Fixed,1700,Link,Link_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1012.5
Fixed,1700,Link2,Link2_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1743.6
Fixed,1700,Mazelike,Mazelike_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,694.6
Fixed,1700,Nested,Nested_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,110.3
Fixed,1700,MagicOffice,MagicOffice_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,916.1
Fixed,1700,Office2,Office2_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1285.2
Fixed,1700,Qud,Qud_N3_size80.png,3,80,True,8,Entropy,100,0,100,0,1987.3
Fixed,1700,RedDot,RedDot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,838
Fixed,1700,ScaledMaze,ScaledMaze_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,2134.6
Fixed,1700,Sewers,Sewers_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,833.7
